Level,Date and Time,Source,Event ID,Task Category,Description
Warning,11/19/2021 8:30:01 AM,Microsoft-Windows-DistributedCOM,10016,None,"The machine-default permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{C2F03A33-21F5-47FA-B4BB-156362A2F239}
 and APPID 
{316CDED5-E4AE-4B15-9113-7055D84DCC97}
 to the user SHOHID-PC\SHOHID SID (S-1-5-21-2091211461-3178656723-4261672445-1001) from address LocalHost (Using LRPC) running in the application container Microsoft.Windows.ShellExperienceHost_10.0.18362.1171_neutral_neutral_cw5n1h2txyewy SID (S-1-15-2-155514346-2573954481-755741238-1654018636-1233331829-3075935687-2861478708). This security permission can be modified using the Component Services administrative tool."
Error,11/19/2021 8:23:53 AM,Microsoft-Windows-DistributedCOM,10010,None,The server Microsoft.SkypeApp_15.78.159.0_x86__kzf8qxf38zg5c!App.AppXtwmqn4em5r5dpafgj4t4yyxgjfe0hr50.mca did not register with DCOM within the required timeout.
Information,11/19/2021 8:20:06 AM,Microsoft-Windows-Kernel-General,1,-5,"The system time has changed to ‎2021‎-‎11‎-‎19T02:20:06.118681100Z from ‎2021‎-‎11‎-‎19T02:20:06.117310800Z.

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume6\Windows\System32\svchost.exe' (PID 17744)."
Information,11/19/2021 8:20:06 AM,Microsoft-Windows-Kernel-General,1,-5,"The system time has changed to ‎2021‎-‎11‎-‎19T02:20:06.117310800Z from ‎2021‎-‎11‎-‎19T02:20:06.116463500Z.

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume6\Windows\System32\svchost.exe' (PID 17744)."
Information,11/19/2021 8:20:06 AM,Microsoft-Windows-Time-Service,35,None,"The time service is now synchronizing the system time with the time source time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->52.148.114.188:123) with reference id 3161625652. Current local stratum number is 4."
Information,11/19/2021 8:20:06 AM,Microsoft-Windows-Kernel-General,1,-5,"The system time has changed to ‎2021‎-‎11‎-‎19T02:20:06.116463500Z from ‎2021‎-‎11‎-‎19T02:20:03.157083300Z.

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume6\Windows\System32\svchost.exe' (PID 17744)."
Information,11/19/2021 8:19:57 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\windows.printdialog_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:57 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:57 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\windows.cbspreview_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:57 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\pythonsoftwarefoundation.python.3.8_qbz5n2kfra8p0\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:57 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.zunemusic_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:56 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.xboxspeechtotextoverlay_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:56 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.xboxidentityprovider_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:56 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.xboxgameoverlay_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:56 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.xboxgamecallableui_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:56 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.xboxapp_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:55 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.xbox.tcui_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:54 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.windowssoundrecorder_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:54 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.windowsmaps_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 4 keys and creating 1 modified pages.
Information,11/19/2021 8:19:54 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.windowscamera_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:54 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.windowsalarms_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:54 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.windows.xgpuejectdialog_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:54 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.windows.secureassessmentbrowser_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:53 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.windows.sechealthui_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:53 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.windows.pinningconfirmationdialog_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:53 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.windows.peopleexperiencehost_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:53 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.windows.parentalcontrols_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:53 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.windows.oobenetworkconnectionflow_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:53 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.windows.oobenetworkcaptiveportal_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:52 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.windows.narratorquickstart_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:52 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.windows.cloudexperiencehost_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:52 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.windows.capturepicker_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:52 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.windows.callingshellapp_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:52 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.windows.assignedaccesslockapp_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:52 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.windows.apprep.chxapp_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:52 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.win32webviewhost_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:52 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.webpimageextension_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:52 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.webmediaextensions_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:52 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.wallet_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:51 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.vp9videoextensions_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:51 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.skypeapp_kzf8qxf38zg5c\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:51 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.screensketch_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:51 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.print3d_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:51 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.ppiprojection_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:51 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.oneconnect_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:51 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.mspaint_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:51 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.mixedreality.portal_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:51 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.microsoftstickynotes_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:51 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.microsoftsolitairecollection_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:51 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.microsoftedgedevtoolsclient_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
Information,11/19/2021 8:19:51 AM,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\SHOHID\AppData\Local\Packages\microsoft.microsoft3dviewer_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
